BATTERY_VOLUME,BATTERY_WEIGHT,BATTERY_CAPACITY,BATTERY_CONT_DISCHARGE_RATE,SERIES_COUNT,PAR_COUNT,TOTAL_VOLUME,TOTAL_WEIGHT,TOTAL_ENERGY,TOTAL_VOLTAGE,TOTAL_CAPACITY,TOTAL_MAX_CURRENT,NAME
8.75e-05,0.004,1.0,25.0,64.0,350.0,1.96,89.6,248640.0,710.4,350.0,8750.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,351.0,1.9656,89.856,249350.4,710.4,351.0,8775.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,352.0,1.9712,90.112,250060.8,710.4,352.0,8800.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,353.0,1.9768,90.368,250771.2,710.4,353.0,8825.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,354.0,1.9824,90.624,251481.6,710.4,354.0,8850.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,355.0,1.988,90.88,252192.0,710.4,355.0,8875.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,356.0,1.9936,91.136,252902.4,710.4,356.0,8900.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,357.0,1.9992,91.392,253612.8,710.4,357.0,8925.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,358.0,2.0048,91.648,254323.2,710.4,358.0,8950.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,359.0,2.0104,91.904,255033.6,710.4,359.0,8975.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,360.0,2.016,92.16,255744.0,710.4,360.0,9000.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,361.0,2.0216,92.416,256454.4,710.4,361.0,9025.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,362.0,2.0272,92.672,257164.8,710.4,362.0,9050.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,363.0,2.0328,92.928,257875.2,710.4,363.0,9075.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,364.0,2.0384,93.184,258585.6,710.4,364.0,9100.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,365.0,2.044,93.44,259296.0,710.4,365.0,9125.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,366.0,2.0496,93.696,260006.4,710.4,366.0,9150.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,367.0,2.0552,93.952,260716.8,710.4,367.0,9175.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,368.0,2.0608,94.208,261427.2,710.4,368.0,9200.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,369.0,2.0664,94.464,262137.6,710.4,369.0,9225.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,370.0,2.072,94.72,262848.0,710.4,370.0,9250.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,371.0,2.0776,94.976,263558.4,710.4,371.0,9275.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,372.0,2.0832,95.232,264268.8,710.4,372.0,9300.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,373.0,2.0888,95.488,264979.2,710.4,373.0,9325.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,374.0,2.0944,95.744,265689.6,710.4,374.0,9350.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,375.0,2.1,96.0,266400.0,710.4,375.0,9375.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,376.0,2.1056,96.256,267110.4,710.4,376.0,9400.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,377.0,2.1112,96.512,267820.8,710.4,377.0,9425.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,378.0,2.1168,96.768,268531.2,710.4,378.0,9450.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,379.0,2.1224,97.024,269241.6,710.4,379.0,9475.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,380.0,2.128,97.28,269952.0,710.4,380.0,9500.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,381.0,2.1336,97.536,270662.4,710.4,381.0,9525.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,382.0,2.1392,97.792,271372.8,710.4,382.0,9550.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,383.0,2.1448,98.048,272083.2,710.4,383.0,9575.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,384.0,2.1504,98.304,272793.6,710.4,384.0,9600.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,385.0,2.156,98.56,273504.0,710.4,385.0,9625.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,386.0,2.1616,98.816,274214.4,710.4,386.0,9650.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,387.0,2.1672,99.072,274924.8,710.4,387.0,9675.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,388.0,2.1728,99.328,275635.2,710.4,388.0,9700.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,389.0,2.1784,99.584,276345.6,710.4,389.0,9725.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,390.0,2.184,99.84,277056.0,710.4,390.0,9750.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,391.0,2.1896,100.096,277766.4,710.4,391.0,9775.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,392.0,2.1952,100.352,278476.8,710.4,392.0,9800.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,393.0,2.2008,100.608,279187.2,710.4,393.0,9825.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,394.0,2.2064,100.864,279897.6,710.4,394.0,9850.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,395.0,2.212,101.12,280608.0,710.4,395.0,9875.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,396.0,2.2176,101.376,281318.4,710.4,396.0,9900.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,397.0,2.2232,101.632,282028.8,710.4,397.0,9925.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,398.0,2.2288,101.888,282739.2,710.4,398.0,9950.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,399.0,2.2344,102.144,283449.6,710.4,399.0,9975.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,400.0,2.24,102.4,284160.0,710.4,400.0,10000.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,401.0,2.2456,102.656,284870.4,710.4,401.0,10025.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,402.0,2.2512,102.912,285580.8,710.4,402.0,10050.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,403.0,2.2568,103.168,286291.2,710.4,403.0,10075.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,404.0,2.2624,103.424,287001.6,710.4,404.0,10100.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,405.0,2.268,103.68,287712.0,710.4,405.0,10125.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,406.0,2.2736,103.936,288422.4,710.4,406.0,10150.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,407.0,2.2792,104.192,289132.8,710.4,407.0,10175.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,408.0,2.2848,104.448,289843.2,710.4,408.0,10200.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,409.0,2.2904,104.704,290553.6,710.4,409.0,10225.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,410.0,2.296,104.96,291264.0,710.4,410.0,10250.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,411.0,2.3016,105.216,291974.4,710.4,411.0,10275.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,412.0,2.3072,105.472,292684.8,710.4,412.0,10300.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,413.0,2.3128,105.728,293395.2,710.4,413.0,10325.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,414.0,2.3184,105.984,294105.6,710.4,414.0,10350.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,415.0,2.324,106.24,294816.0,710.4,415.0,10375.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,416.0,2.3296,106.496,295526.4,710.4,416.0,10400.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,417.0,2.3352,106.752,296236.8,710.4,417.0,10425.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,418.0,2.3408,107.008,296947.2,710.4,418.0,10450.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,419.0,2.3464,107.264,297657.6,710.4,419.0,10475.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,420.0,2.352,107.52,298368.0,710.4,420.0,10500.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,421.0,2.3576,107.776,299078.4,710.4,421.0,10525.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,422.0,2.3632,108.032,299788.8,710.4,422.0,10550.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,423.0,2.3688,108.288,300499.2,710.4,423.0,10575.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,424.0,2.3744,108.544,301209.6,710.4,424.0,10600.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,425.0,2.38,108.8,301920.0,710.4,425.0,10625.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,426.0,2.3856,109.056,302630.4,710.4,426.0,10650.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,427.0,2.3912,109.312,303340.8,710.4,427.0,10675.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,428.0,2.3968,109.568,304051.2,710.4,428.0,10700.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,429.0,2.4024,109.824,304761.6,710.4,429.0,10725.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,430.0,2.408,110.08,305472.0,710.4,430.0,10750.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,431.0,2.4136,110.336,306182.4,710.4,431.0,10775.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,432.0,2.4192,110.592,306892.8,710.4,432.0,10800.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,433.0,2.4248,110.848,307603.2,710.4,433.0,10825.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,434.0,2.4304,111.104,308313.6,710.4,434.0,10850.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,435.0,2.436,111.36,309024.0,710.4,435.0,10875.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,436.0,2.4416,111.616,309734.4,710.4,436.0,10900.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,437.0,2.4472,111.872,310444.8,710.4,437.0,10925.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,438.0,2.4528,112.128,311155.2,710.4,438.0,10950.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,439.0,2.4584,112.384,311865.6,710.4,439.0,10975.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,440.0,2.464,112.64,312576.0,710.4,440.0,11000.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,441.0,2.4696,112.896,313286.4,710.4,441.0,11025.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,442.0,2.4752,113.152,313996.8,710.4,442.0,11050.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,443.0,2.4808,113.408,314707.2,710.4,443.0,11075.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,444.0,2.4864,113.664,315417.6,710.4,444.0,11100.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,445.0,2.492,113.92,316128.0,710.4,445.0,11125.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,446.0,2.4976,114.176,316838.4,710.4,446.0,11150.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,447.0,2.5032,114.432,317548.8,710.4,447.0,11175.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,448.0,2.5088,114.688,318259.2,710.4,448.0,11200.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,449.0,2.5144,114.944,318969.6,710.4,449.0,11225.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,450.0,2.52,115.2,319680.0,710.4,450.0,11250.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,451.0,2.5256,115.456,320390.4,710.4,451.0,11275.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,452.0,2.5312,115.712,321100.8,710.4,452.0,11300.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,453.0,2.5368,115.968,321811.2,710.4,453.0,11325.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,454.0,2.5424,116.224,322521.6,710.4,454.0,11350.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,455.0,2.548,116.48,323232.0,710.4,455.0,11375.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,456.0,2.5536,116.736,323942.4,710.4,456.0,11400.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,457.0,2.5592,116.992,324652.8,710.4,457.0,11425.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,458.0,2.5648,117.248,325363.2,710.4,458.0,11450.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,459.0,2.5704,117.504,326073.6,710.4,459.0,11475.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,460.0,2.576,117.76,326784.0,710.4,460.0,11500.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,461.0,2.5816,118.016,327494.4,710.4,461.0,11525.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,462.0,2.5872,118.272,328204.8,710.4,462.0,11550.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,463.0,2.5928,118.528,328915.2,710.4,463.0,11575.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,464.0,2.5984,118.784,329625.6,710.4,464.0,11600.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,465.0,2.604,119.04,330336.0,710.4,465.0,11625.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,466.0,2.6096,119.296,331046.4,710.4,466.0,11650.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,467.0,2.6152,119.552,331756.8,710.4,467.0,11675.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,468.0,2.6208,119.808,332467.2,710.4,468.0,11700.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,469.0,2.6264,120.064,333177.6,710.4,469.0,11725.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,470.0,2.632,120.32,333888.0,710.4,470.0,11750.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,471.0,2.6376,120.576,334598.4,710.4,471.0,11775.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,472.0,2.6432,120.832,335308.8,710.4,472.0,11800.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,473.0,2.6488,121.088,336019.2,710.4,473.0,11825.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,474.0,2.6544,121.344,336729.6,710.4,474.0,11850.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,475.0,2.66,121.6,337440.0,710.4,475.0,11875.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,476.0,2.6656,121.856,338150.4,710.4,476.0,11900.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,477.0,2.6712,122.112,338860.8,710.4,477.0,11925.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,478.0,2.6768,122.368,339571.2,710.4,478.0,11950.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,479.0,2.6824,122.624,340281.6,710.4,479.0,11975.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,480.0,2.688,122.88,340992.0,710.4,480.0,12000.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,481.0,2.6936,123.136,341702.4,710.4,481.0,12025.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,482.0,2.6992,123.392,342412.8,710.4,482.0,12050.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,483.0,2.7048,123.648,343123.2,710.4,483.0,12075.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,484.0,2.7104,123.904,343833.6,710.4,484.0,12100.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,485.0,2.716,124.16,344544.0,710.4,485.0,12125.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,486.0,2.7216,124.416,345254.4,710.4,486.0,12150.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,487.0,2.7272,124.672,345964.8,710.4,487.0,12175.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,488.0,2.7328,124.928,346675.2,710.4,488.0,12200.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,489.0,2.7384,125.184,347385.6,710.4,489.0,12225.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,490.0,2.744,125.44,348096.0,710.4,490.0,12250.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,491.0,2.7496,125.696,348806.4,710.4,491.0,12275.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,492.0,2.7552,125.952,349516.8,710.4,492.0,12300.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,493.0,2.7608,126.208,350227.2,710.4,493.0,12325.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,494.0,2.7664,126.464,350937.6,710.4,494.0,12350.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,495.0,2.772,126.72,351648.0,710.4,495.0,12375.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,496.0,2.7776,126.976,352358.4,710.4,496.0,12400.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,497.0,2.7832,127.232,353068.8,710.4,497.0,12425.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,498.0,2.7888,127.488,353779.2,710.4,498.0,12450.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,499.0,2.7944,127.744,354489.6,710.4,499.0,12475.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,64.0,500.0,2.8,128.0,355200.0,710.4,500.0,12500.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,139.0,0.7905625,36.14,100288.5,721.5,139.0,3475.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,140.0,0.79625,36.4,101010.0,721.5,140.0,3500.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,141.0,0.8019375,36.66,101731.5,721.5,141.0,3525.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,142.0,0.807625,36.92,102453.0,721.5,142.0,3550.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,143.0,0.8133125,37.18,103174.5,721.5,143.0,3575.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,144.0,0.819,37.44,103896.0,721.5,144.0,3600.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,145.0,0.8246875,37.7,104617.5,721.5,145.0,3625.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,146.0,0.830375,37.96,105339.0,721.5,146.0,3650.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,147.0,0.8360625,38.22,106060.5,721.5,147.0,3675.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,148.0,0.84175,38.48,106782.0,721.5,148.0,3700.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,149.0,0.8474375,38.74,107503.5,721.5,149.0,3725.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,150.0,0.853125,39.0,108225.0,721.5,150.0,3750.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,151.0,0.8588125,39.26,108946.5,721.5,151.0,3775.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,152.0,0.8645,39.52,109668.0,721.5,152.0,3800.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,153.0,0.8701875,39.78,110389.5,721.5,153.0,3825.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,154.0,0.875875,40.04,111111.0,721.5,154.0,3850.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,155.0,0.8815625,40.3,111832.5,721.5,155.0,3875.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,156.0,0.88725,40.56,112554.0,721.5,156.0,3900.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,157.0,0.8929375,40.82,113275.5,721.5,157.0,3925.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,158.0,0.898625,41.08,113997.0,721.5,158.0,3950.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,159.0,0.9043125,41.34,114718.5,721.5,159.0,3975.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,160.0,0.91,41.6,115440.0,721.5,160.0,4000.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,161.0,0.9156875,41.86,116161.5,721.5,161.0,4025.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,162.0,0.921375,42.12,116883.0,721.5,162.0,4050.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,163.0,0.9270625,42.38,117604.5,721.5,163.0,4075.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,164.0,0.93275,42.64,118326.0,721.5,164.0,4100.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,165.0,0.9384375,42.9,119047.5,721.5,165.0,4125.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,166.0,0.944125,43.16,119769.0,721.5,166.0,4150.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,167.0,0.9498125,43.42,120490.5,721.5,167.0,4175.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,168.0,0.9555,43.68,121212.0,721.5,168.0,4200.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,169.0,0.9611875,43.94,121933.5,721.5,169.0,4225.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,170.0,0.966875,44.2,122655.0,721.5,170.0,4250.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,171.0,0.9725625,44.46,123376.5,721.5,171.0,4275.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,172.0,0.97825,44.72,124098.0,721.5,172.0,4300.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,173.0,0.9839375,44.98,124819.5,721.5,173.0,4325.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,174.0,0.989625,45.24,125541.0,721.5,174.0,4350.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,175.0,0.9953125,45.5,126262.5,721.5,175.0,4375.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,176.0,1.001,45.76,126984.0,721.5,176.0,4400.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,177.0,1.0066875,46.02,127705.5,721.5,177.0,4425.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,178.0,1.012375,46.28,128427.0,721.5,178.0,4450.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,179.0,1.0180625,46.54,129148.5,721.5,179.0,4475.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,180.0,1.02375,46.8,129870.0,721.5,180.0,4500.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,181.0,1.0294375,47.06,130591.5,721.5,181.0,4525.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,182.0,1.035125,47.32,131313.0,721.5,182.0,4550.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,183.0,1.0408125,47.58,132034.5,721.5,183.0,4575.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,184.0,1.0465,47.84,132756.0,721.5,184.0,4600.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,185.0,1.0521874,48.1,133477.5,721.5,185.0,4625.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,186.0,1.057875,48.36,134199.0,721.5,186.0,4650.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,187.0,1.0635625,48.62,134920.5,721.5,187.0,4675.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,188.0,1.06925,48.88,135642.0,721.5,188.0,4700.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,189.0,1.0749375,49.14,136363.5,721.5,189.0,4725.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,190.0,1.080625,49.4,137085.0,721.5,190.0,4750.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,191.0,1.0863125,49.66,137806.5,721.5,191.0,4775.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,193.0,1.0976875,50.18,139249.5,721.5,193.0,4825.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,194.0,1.103375,50.44,139971.0,721.5,194.0,4850.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,195.0,1.1090626,50.7,140692.5,721.5,195.0,4875.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,196.0,1.11475,50.96,141414.0,721.5,196.0,4900.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,197.0,1.1204375,51.22,142135.5,721.5,197.0,4925.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,198.0,1.126125,51.48,142857.0,721.5,198.0,4950.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,199.0,1.1318125,51.74,143578.5,721.5,199.0,4975.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,200.0,1.1375,52.0,144300.0,721.5,200.0,5000.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,201.0,1.1431875,52.26,145021.5,721.5,201.0,5025.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,202.0,1.148875,52.52,145743.0,721.5,202.0,5050.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,203.0,1.1545625,52.78,146464.5,721.5,203.0,5075.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,204.0,1.16025,53.04,147186.0,721.5,204.0,5100.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,205.0,1.1659375,53.3,147907.5,721.5,205.0,5125.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,206.0,1.171625,53.56,148629.0,721.5,206.0,5150.0,Vitaly Beta
8.75e-05,0.004,1.0,25.0,65.0,207.0,1.1773125,53.82,149350.5,721.5,207.0,5175.0,Vitaly Beta
