Battery,Motor,Propeller,Battery_Weight,Battery_Capacity,Motor_Weight,Propeller_Weight,MV_omega_rad,MV_omega_RPM,MV_Voltage,MV_Thrust,MV_Torque,MV_Power,MV_Current,MV_Efficiency,MP_omega_rad,MP_omega_RPM,MP_Voltage,MP_Thrust,MP_Torque,MP_Power,MP_Current,MP_Efficiency,MC_omega_rad,MC_omega_RPM,MC_Voltage,MC_Thrust,MC_Torque,MC_Power,MC_Current,MC_Efficiency,MaxPower,MaxCur,PeakCur,ContCur,Aircraft_Weight,Aircraft_Thrust,Aircraft_Thrust2Weight,Aircraft_FlightTime
Eagle 043 Ah Ag,KDE5215XF-435,69x26_6_600_41_380,1.7,0.43,0.36,3.359,16.84,160.86,28.00,28.88,19.58,26269.81,938.21,1.32,8.41,80.34,7.12,144.57,4.89,1678.95,235.65,2.58,4.74,45.25,2.34,144.53,1.55,177.05,75.79,4.38,1595.00,72.00,0.01,0.01,16.92323235587056,28.88,0.17395818355157722,9.166391319640592e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x29_2_600_46_340,1.7,0.43,0.36,1.281,17.31,165.28,28.00,26.26,19.57,26260.14,937.86,1.36,8.65,82.58,7.13,124.52,4.89,1678.95,235.57,2.65,4.87,46.53,2.34,124.50,1.55,177.27,75.79,4.49,1595.00,72.00,0.01,0.01,8.611232355870563,26.26,0.310856824663454,9.169812125477151e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x29_3_600_46_360,1.7,0.43,0.36,1.814,16.43,156.88,28.00,26.26,19.58,26278.51,938.52,1.29,8.21,78.38,7.12,138.23,4.90,1678.95,235.73,2.52,4.62,44.15,2.33,138.21,1.55,176.85,75.79,4.27,1595.00,72.00,0.01,0.01,10.743232355870562,26.26,0.24916712753795797,9.163363593743342e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x29_4_600_46_370,1.7,0.43,0.36,2.34,16.02,152.96,28.00,26.47,19.59,26287.07,938.82,1.26,8.00,76.42,7.12,146.60,4.90,1678.95,235.80,2.46,4.51,43.04,2.33,146.60,1.55,176.66,75.79,4.17,1595.00,72.00,0.01,0.01,12.847232355870561,26.47,0.2100271093159521,9.160435440233484e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x29_5_600_46_390,1.7,0.43,0.36,2.874,15.49,147.92,28.00,26.49,19.60,26298.09,939.22,1.22,7.74,73.90,7.12,156.75,4.90,1678.95,235.90,2.38,4.36,41.62,2.33,156.67,1.55,176.41,75.79,4.04,1595.00,72.00,0.01,0.01,14.983232355870562,26.49,0.18022184707958225,9.156534145354657e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x29_6_600_46_410,1.7,0.43,0.36,3.408,15.03,143.53,28.00,26.60,19.61,26307.68,939.56,1.18,7.51,71.70,7.11,167.22,4.90,1678.95,235.99,2.31,4.23,40.38,2.32,167.16,1.55,176.20,75.79,3.92,1595.00,72.00,0.01,0.01,17.11923235587056,26.6,0.1583902129453842,9.153220656477501e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x32_2_600_51_350,1.7,0.43,0.36,1.273,16.93,161.62,28.00,23.28,19.58,26268.14,938.15,1.33,8.46,80.77,7.13,115.46,4.89,1678.95,235.64,2.60,4.77,45.50,2.34,115.44,1.55,177.09,75.79,4.40,1595.00,72.00,0.01,0.01,8.579232355870563,23.28,0.276608510712668,9.166977562223525e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x32_3_600_51_380,1.7,0.43,0.36,1.813,15.83,151.15,28.00,23.15,19.59,26291.02,938.96,1.24,7.91,75.53,7.12,131.19,4.90,1678.95,235.84,2.43,4.46,42.54,2.33,131.15,1.55,176.57,75.79,4.13,1595.00,72.00,0.01,0.01,10.739232355870563,23.15,0.21973981220653152,9.159069608929028e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x32_4_600_51_390,1.7,0.43,0.36,2.339,15.42,147.24,28.00,23.29,19.60,26299.58,939.27,1.21,7.70,73.56,7.12,139.16,4.90,1678.95,235.91,2.37,4.34,41.43,2.33,139.14,1.55,176.38,75.79,4.02,1595.00,72.00,0.01,0.01,12.843232355870562,23.29,0.1848528460144183,9.15604671713139e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x32_5_600_51_400,1.7,0.43,0.36,2.865,15.11,144.31,28.00,23.46,19.60,26305.97,939.50,1.19,7.55,72.10,7.12,146.00,4.90,1678.95,235.97,2.32,4.25,40.60,2.33,146.00,1.55,176.24,75.79,3.94,1595.00,72.00,0.01,0.01,14.947232355870563,23.46,0.15999198058423564,9.153805215540181e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x32_6_600_51_420,1.7,0.43,0.36,3.399,14.67,140.11,28.00,23.48,19.61,26315.16,939.83,1.15,7.33,70.00,7.11,154.87,4.90,1678.95,236.05,2.25,4.13,39.42,2.32,154.79,1.55,176.03,75.79,3.83,1595.00,72.00,0.01,0.01,17.083232355870564,23.48,0.14010674297418227,9.150591064341424e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x34_2_400_36_160,1.7,0.43,0.36,1.271,16.60,158.48,28.00,21.61,19.58,26275.02,938.39,1.30,8.29,79.17,7.12,49.53,4.90,1678.95,235.70,2.54,4.67,44.58,2.33,49.51,1.55,176.93,75.79,4.31,1595.00,72.00,0.01,0.01,8.571232355870562,21.61,0.2570055435340519,9.164633041699082e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x34_3_400_36_170,1.7,0.43,0.36,1.806,15.67,149.62,28.00,21.48,19.60,26294.38,939.09,1.23,7.82,74.72,7.12,55.25,4.90,1678.95,235.87,2.40,4.40,42.05,2.33,55.24,1.55,176.49,75.79,4.08,1595.00,72.00,0.01,0.01,10.711232355870562,21.48,0.20442115096897448,9.15780170164734e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x34_4_400_36_170,1.7,0.43,0.36,2.325,15.45,147.56,28.00,21.62,19.60,26298.87,939.25,1.21,7.72,73.69,7.12,57.17,4.90,1678.95,235.91,2.37,4.34,41.47,2.33,57.15,1.55,176.39,75.79,4.03,1595.00,72.00,0.01,0.01,12.787232355870563,21.62,0.17234953874574918,9.15624168219324e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x34_5_400_36_170,1.7,0.43,0.36,2.845,15.33,146.39,28.00,21.77,19.60,26301.43,939.34,1.20,7.66,73.10,7.12,58.46,4.90,1678.95,235.93,2.35,4.31,41.13,2.33,58.43,1.55,176.33,75.79,3.99,1595.00,72.00,0.01,0.01,14.867232355870563,21.77,0.14926544935382105,9.155364404794857e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x34_6_400_36_180,1.7,0.43,0.36,3.38,14.81,141.44,28.00,21.84,19.61,26312.25,939.72,1.16,7.40,70.62,7.11,62.82,4.90,1678.95,236.03,2.27,4.16,39.73,2.32,62.79,1.55,176.08,75.79,3.86,1595.00,72.00,0.01,0.01,17.007232355870563,21.84,0.13090311507510669,9.151662197250246e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x39_2_400_41_160,1.7,0.43,0.36,1.29,15.90,151.81,28.00,19.25,19.59,26289.59,938.91,1.25,7.94,75.84,7.12,48.06,4.90,1678.95,235.83,2.44,4.47,42.69,2.33,48.03,1.55,176.60,75.79,4.14,1595.00,72.00,0.01,0.01,8.647232355870562,19.25,0.22692617748030658,9.159557359065301e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x39_3_400_41_170,1.7,0.43,0.36,1.826,15.00,143.20,28.00,19.09,19.61,26308.40,939.59,1.18,7.49,71.53,7.11,53.59,4.90,1678.95,235.99,2.30,4.22,40.25,2.32,53.57,1.55,176.18,75.79,3.91,1595.00,72.00,0.01,0.01,10.791232355870562,19.09,0.1803291257437876,9.152928404942582e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x39_4_400_41_180,1.7,0.43,0.36,2.36,14.35,137.00,28.00,19.07,19.62,26321.97,940.07,1.13,7.17,68.43,7.11,58.46,4.90,1678.95,236.11,2.20,4.03,38.50,2.32,58.43,1.55,175.87,75.79,3.75,1595.00,72.00,0.01,0.01,12.927232355870562,19.07,0.15037516979152427,9.148254917187019e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x39_5_400_41_180,1.7,0.43,0.36,2.878,14.21,135.70,28.00,19.17,19.62,26324.79,940.17,1.11,7.10,67.78,7.11,59.89,4.90,1678.95,236.14,2.18,3.99,38.13,2.32,59.86,1.55,175.81,75.79,3.71,1595.00,72.00,0.01,0.01,14.999232355870562,19.17,0.13028189670000975,9.147281874554603e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x39_6_400_41_190,1.7,0.43,0.36,3.413,13.75,131.30,28.00,19.23,19.63,26334.41,940.51,1.08,6.87,65.58,7.11,64.18,4.91,1678.95,236.22,2.11,3.86,36.88,2.32,64.16,1.55,175.59,75.79,3.60,1595.00,72.00,0.01,0.01,17.13923235587056,19.23,0.11437178793171655,9.14397507735165e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x43_2_400_46_170,1.7,0.43,0.36,1.285,15.46,147.60,28.00,16.67,19.60,26298.79,939.24,1.21,7.72,73.75,7.12,44.09,4.90,1678.95,235.91,2.37,4.35,41.52,2.33,44.09,1.55,176.40,75.79,4.03,1595.00,72.00,0.01,0.01,8.62723235587056,16.67,0.19696773800805278,9.156339167837827e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x43_3_400_46_180,1.7,0.43,0.36,1.82,14.58,139.19,28.00,16.44,19.61,26317.16,939.90,1.14,7.28,69.54,7.11,48.86,4.90,1678.95,236.07,2.24,4.10,39.13,2.32,48.85,1.55,175.98,75.79,3.81,1595.00,72.00,0.01,0.01,10.767232355870561,16.44,0.1556426872946196,9.149909564847324e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x43_4_400_46_180,1.7,0.43,0.36,2.339,14.32,136.73,28.00,16.43,19.62,26322.55,940.09,1.12,7.15,68.30,7.11,50.61,4.90,1678.95,236.12,2.20,4.02,38.43,2.32,50.59,1.55,175.86,75.79,3.74,1595.00,72.00,0.01,0.01,12.843232355870562,16.43,0.1304049918427176,9.148060292099693e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x43_5_400_46_180,1.7,0.43,0.36,2.857,14.17,135.29,28.00,16.50,19.62,26325.70,940.20,1.11,7.08,67.59,7.11,51.89,4.90,1678.95,236.14,2.18,3.98,38.02,2.32,51.88,1.55,175.79,75.79,3.70,1595.00,72.00,0.01,0.01,14.915232355870563,16.5,0.11276774953373973,9.146990002127207e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x43_6_400_46_190,1.7,0.43,0.36,3.392,13.70,130.80,28.00,16.53,19.63,26335.50,940.55,1.07,6.84,65.34,7.11,55.61,4.91,1678.95,236.23,2.10,3.85,36.75,2.32,55.58,1.55,175.56,75.79,3.58,1595.00,72.00,0.01,0.01,17.05523235587056,16.53,0.09879755698197101,9.143586199564086e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x48_2_400_51_110,1.7,0.43,0.36,1.243,17.65,168.52,28.00,15.60,19.57,26253.06,937.61,1.38,8.82,84.20,7.13,31.61,4.89,1678.95,235.50,2.70,4.97,47.43,2.34,31.59,1.55,177.43,75.79,4.58,1595.00,72.00,0.01,0.01,8.459232355870562,15.6,0.18798562332605823,9.172257121831039e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x48_3_400_51_180,1.7,0.43,0.36,1.897,13.63,130.20,28.00,15.59,19.63,26336.81,940.60,1.07,6.81,65.06,7.11,52.93,4.91,1678.95,236.24,2.10,3.83,36.60,2.32,52.92,1.55,175.54,75.79,3.57,1595.00,72.00,0.01,0.01,11.075232355870561,15.59,0.14349086757029259,9.143100148841166e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x48_4_400_51_180,1.7,0.43,0.36,2.411,13.37,127.70,28.00,15.48,19.63,26342.29,940.80,1.05,6.68,63.80,7.11,54.63,4.91,1678.95,236.29,2.06,3.76,35.88,2.31,54.60,1.55,175.41,75.79,3.50,1595.00,72.00,0.01,0.01,13.131232355870562,15.48,0.12017011112218119,9.141156462585036e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x48_5_400_51_180,1.7,0.43,0.36,2.925,13.22,126.20,28.00,15.48,19.63,26345.56,940.91,1.04,6.60,63.05,7.10,55.94,4.91,1678.95,236.32,2.03,3.71,35.46,2.31,55.92,1.55,175.34,75.79,3.46,1595.00,72.00,0.01,0.01,15.187232355870561,15.48,0.10390185745503423,9.140087787354796e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x48_6_400_51_180,1.7,0.43,0.36,3.44,13.11,125.22,28.00,15.53,19.64,26347.70,940.99,1.03,6.55,62.56,7.10,57.01,4.91,1678.95,236.34,2.02,3.68,35.18,2.31,57.00,1.55,175.29,75.79,3.44,1595.00,72.00,0.01,0.01,17.247232355870562,15.53,0.09178739282169689,9.139310725937578e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x6_2_3000_51_1700,1.7,0.43,0.36,1.104,78.21,746.81,28.00,139.86,18.62,24989.12,892.47,6.13,39.42,376.41,7.48,800.93,4.66,1678.95,224.53,11.52,22.84,218.10,2.73,795.99,1.55,207.16,75.79,18.03,1595.00,72.00,0.01,0.01,7.903232355870562,139.86,1.803930353047873,9.636178246887852e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x7_2_2800_51_1730,1.7,0.43,0.36,1.113,68.31,652.29,28.00,125.80,18.78,25195.71,899.85,5.36,34.31,327.60,7.42,825.05,4.70,1678.95,226.32,10.11,19.78,188.84,2.67,821.00,1.55,202.06,75.79,16.00,1595.00,72.00,0.01,0.01,7.939232355870562,125.8,1.6152253470612337,9.557148413624494e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x8_2_2400_51_1610,1.7,0.43,0.36,1.129,55.23,527.44,28.00,106.07,18.98,25468.58,909.59,4.33,27.69,264.45,7.34,785.37,4.75,1678.95,228.67,8.24,15.88,151.62,2.58,783.12,1.55,195.58,75.79,13.27,1595.00,72.00,0.01,0.01,8.003232355870562,106.07,1.3510086685874274,9.45480930968898e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x8_3_1600_36_810,1.7,0.43,0.36,1.658,48.66,464.67,28.00,96.87,19.08,25605.79,914.49,3.82,24.30,232.04,7.30,412.31,4.77,1678.95,229.88,7.27,13.85,132.28,2.54,411.81,1.55,192.21,75.79,11.78,1595.00,72.00,0.01,0.01,10.119232355870562,96.87,0.975826761332781,9.404148760511324e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x9_2_2200_51_1540,1.7,0.43,0.36,1.139,49.06,468.50,28.00,95.19,19.08,25597.40,914.19,3.85,24.57,234.60,7.31,751.88,4.77,1678.95,229.79,7.35,14.05,134.15,2.54,750.27,1.55,192.54,75.79,11.93,1595.00,72.00,0.01,0.01,8.043232355870561,95.19,1.2064010443874393,9.407234819895208e-05
Eagle 043 Ah Ag,KDE5215XF-435,69x9_3_2200_51_1640,1.7,0.43,0.36,1.664,47.09,449.71,28.00,95.79,19.11,25638.48,915.66,3.69,23.58,225.15,7.30,821.71,4.78,1678.95,230.14,7.06,13.48,128.72,2.53,820.17,1.55,191.59,75.79,11.50,1595.00,72.00,0.01,0.01,10.143232355870563,95.79,0.9626641342029804,9.392132450909727e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x10_2_2000_51_1880,1.7,0.43,0.36,1.463,38.66,369.22,28.00,87.43,19.24,25814.40,921.94,3.03,19.36,184.83,7.25,920.14,4.81,1678.95,231.66,5.84,11.05,105.56,2.47,918.69,1.55,187.55,75.79,9.64,1595.00,72.00,0.01,0.01,9.339232355870562,87.43,0.954289818809263,9.328155845282774e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x10_3_2000_51_2000,1.7,0.43,0.36,2.145,37.15,354.73,28.00,87.84,19.26,25846.07,923.07,2.91,18.59,177.55,7.24,1001.39,4.82,1678.95,231.94,5.61,10.63,101.46,2.47,999.76,1.55,186.84,75.79,9.30,1595.00,72.00,0.01,0.01,12.067232355870562,87.84,0.7420200569860492,9.316736542190733e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x11_2_1800_51_1750,1.7,0.43,0.36,1.476,34.00,324.72,28.00,77.04,19.31,25911.66,925.42,2.67,17.01,162.44,7.22,849.96,4.83,1678.95,232.51,5.15,9.70,92.63,2.44,849.00,1.55,185.30,75.79,8.56,1595.00,72.00,0.01,0.01,9.391232355870562,77.04,0.8362279530082316,9.293077737675867e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x11_3_1800_51_1880,1.7,0.43,0.36,2.159,32.42,309.62,28.00,77.19,19.34,25944.67,926.60,2.54,16.21,154.83,7.21,936.60,4.83,1678.95,232.80,4.91,9.25,88.35,2.44,935.50,1.55,184.56,75.79,8.20,1595.00,72.00,0.01,0.01,12.123232355870561,77.19,0.6490432005323843,9.281243254910426e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x11_4_1800_51_1970,1.7,0.43,0.36,2.841,31.44,300.26,28.00,77.37,19.35,25965.12,927.33,2.47,15.72,150.15,7.21,998.52,4.84,1678.95,232.98,4.77,8.98,85.76,2.43,997.46,1.55,184.10,75.79,7.98,1595.00,72.00,0.01,0.01,14.851232355870563,77.37,0.5310569496131812,9.273937001930274e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x12_2_1600_51_1610,1.7,0.43,0.36,1.491,30.15,287.94,28.00,69.60,19.37,25992.05,928.29,2.37,15.15,144.64,7.20,773.67,4.84,1678.95,233.19,4.60,8.65,82.64,2.42,773.67,1.55,183.56,75.79,7.71,1595.00,72.00,0.01,0.01,9.451232355870562,69.6,0.7506747222053752,9.264346271100627e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x12_3_1600_51_1730,1.7,0.43,0.36,2.175,28.81,275.12,28.00,70.27,19.39,26020.06,929.29,2.26,14.47,138.19,7.19,855.58,4.85,1678.95,233.44,4.40,8.28,79.07,2.41,855.58,1.55,182.94,75.79,7.40,1595.00,72.00,0.01,0.01,12.187232355870561,70.27,0.5877543538623649,9.25437699749271e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x12_4_1600_51_1820,1.7,0.43,0.36,2.858,27.94,266.78,28.00,70.80,19.40,26038.30,929.94,2.19,14.04,134.04,7.19,916.72,4.85,1678.95,233.59,4.27,8.05,76.83,2.41,916.72,1.55,182.55,75.79,7.21,1595.00,72.00,0.01,0.01,14.919232355870562,70.8,0.4837464294483712,9.247908467212938e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x12_5_1400_46_1490,1.7,0.43,0.36,3.544,25.72,245.61,28.00,64.24,19.44,26084.58,931.59,2.02,12.85,122.70,7.17,750.67,4.86,1678.95,234.03,3.92,7.30,69.74,2.39,750.33,1.55,181.31,75.79,6.59,1595.00,72.00,0.01,0.01,17.663232355870562,64.24,0.3707373513340101,9.23152889146513e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x13_2_1200_41_970,1.7,0.43,0.36,1.497,27.57,263.29,28.00,61.00,19.41,26045.93,930.21,2.16,13.77,131.53,7.18,455.93,4.85,1678.95,233.69,4.19,7.80,74.48,2.40,455.83,1.55,182.14,75.79,7.00,1595.00,72.00,0.01,0.01,9.475232355870563,61.0,0.656252481914311,9.24522419668677e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x13_3_1200_41_1050,1.7,0.43,0.36,2.183,26.15,249.71,28.00,61.20,19.43,26075.62,931.27,2.05,13.06,124.69,7.18,508.61,4.86,1678.95,233.95,3.98,7.39,70.60,2.39,508.51,1.55,181.46,75.79,6.66,1595.00,72.00,0.01,0.01,12.219232355870561,61.2,0.5105502480353871,9.234700999710074e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x13_4_1200_41_1100,1.7,0.43,0.36,2.866,25.34,242.02,28.00,61.33,19.45,26092.42,931.87,1.99,12.65,120.84,7.17,542.34,4.86,1678.95,234.10,3.86,7.16,68.42,2.39,542.14,1.55,181.08,75.79,6.47,1595.00,72.00,0.01,0.01,14.951232355870562,61.33,0.41814505621879267,9.228755083863629e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x13_5_1200_41_1140,1.7,0.43,0.36,3.548,24.74,236.23,28.00,61.32,19.45,26105.08,932.32,1.94,12.35,117.96,7.17,569.00,4.86,1678.95,234.21,3.77,7.00,66.80,2.39,568.71,1.55,180.80,75.79,6.33,1595.00,72.00,0.01,0.01,17.67923235587056,61.32,0.35356538113026476,9.224300669298096e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x14_2_1400_51_1440,1.7,0.43,0.36,1.507,25.70,245.43,28.00,56.58,19.44,26084.97,931.61,2.02,12.84,122.61,7.17,662.52,4.86,1678.95,234.03,3.91,7.30,69.69,2.39,662.41,1.55,181.30,75.79,6.58,1595.00,72.00,0.01,0.01,9.515232355870562,56.58,0.6061422235580964,9.231330707055528e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x14_3_1400_51_1550,1.7,0.43,0.36,2.192,24.48,233.72,28.00,56.98,19.46,26110.55,932.52,1.92,12.23,116.76,7.17,735.72,4.87,1678.95,234.25,3.73,6.96,66.45,2.38,735.62,1.55,180.74,75.79,6.30,1595.00,72.00,0.01,0.01,12.255232355870563,56.98,0.473949301724237,9.222322309441085e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x14_4_1400_51_1640,1.7,0.43,0.36,2.877,23.59,225.30,28.00,57.11,19.47,26128.97,933.18,1.85,11.79,112.54,7.16,793.63,4.87,1678.95,234.42,3.60,6.72,64.14,2.38,793.52,1.55,180.34,75.79,6.09,1595.00,72.00,0.01,0.01,14.995232355870561,57.11,0.38823076983852023,9.215799738528473e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x14_5_1400_51_1710,1.7,0.43,0.36,3.561,22.96,219.26,28.00,57.13,19.48,26142.15,933.65,1.80,11.47,109.53,7.16,837.97,4.87,1678.95,234.53,3.50,6.55,62.50,2.38,837.77,1.55,180.05,75.79,5.94,1595.00,72.00,0.01,0.01,17.73123235587056,57.13,0.3284401907621879,9.211160499116372e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x14_6_1400_51_1750,1.7,0.43,0.36,4.242,22.57,215.57,28.00,57.15,19.49,26150.24,933.94,1.77,11.28,107.68,7.16,867.37,4.87,1678.95,234.60,3.44,6.44,61.49,2.37,867.17,1.55,179.88,75.79,5.85,1595.00,72.00,0.01,0.01,20.455232355870564,57.15,0.2848018527505285,9.208300319078313e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x15_2_1000_41_830,1.7,0.43,0.36,1.52,23.06,220.20,28.00,49.10,19.48,26140.12,933.58,1.81,11.52,109.98,7.16,364.52,4.87,1678.95,234.51,3.52,6.51,62.16,2.37,364.52,1.55,179.99,75.79,5.91,1595.00,72.00,0.01,0.01,9.567232355870562,49.1,0.5231499198290132,9.211851153623686e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x15_3_1000_41_890,1.7,0.43,0.36,2.205,21.99,209.97,28.00,49.44,19.50,26162.46,934.37,1.72,10.98,104.85,7.15,403.72,4.87,1678.95,234.71,3.36,6.21,59.26,2.37,403.72,1.55,179.49,75.79,5.65,1595.00,72.00,0.01,0.01,12.307232355870562,49.44,0.4094954256127283,9.20406263043548e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x15_4_1000_41_940,1.7,0.43,0.36,2.89,21.23,202.69,28.00,49.64,19.51,26178.39,934.94,1.67,10.60,101.21,7.15,434.95,4.88,1678.95,234.85,3.24,5.99,57.21,2.36,434.95,1.55,179.13,75.79,5.47,1595.00,72.00,0.01,0.01,15.047232355870563,49.64,0.3362839485591304,9.198451237512568e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x15_5_1000_41_980,1.7,0.43,0.36,3.575,20.65,197.22,28.00,49.66,19.52,26190.33,935.37,1.62,10.31,98.47,7.15,459.44,4.88,1678.95,234.96,3.15,5.83,55.68,2.36,459.38,1.55,178.86,75.79,5.33,1595.00,72.00,0.01,0.01,17.787232355870565,49.66,0.28459635238485015,9.194222607096658e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x15_6_1000_41_1010,1.7,0.43,0.36,4.258,20.22,193.11,28.00,49.64,19.53,26199.32,935.69,1.59,10.09,96.40,7.14,479.04,4.88,1678.95,235.04,3.09,5.71,54.51,2.36,478.97,1.55,178.66,75.79,5.22,1595.00,72.00,0.01,0.01,20.519232355870564,49.64,0.2466048740888276,9.191078241725358e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x16_2_1200_51_1250,1.7,0.43,0.36,1.525,22.34,213.29,28.00,47.44,19.49,26155.21,934.11,1.75,11.16,106.56,7.16,540.57,4.87,1678.95,234.65,3.41,6.33,60.47,2.37,540.57,1.55,179.70,75.79,5.76,1595.00,72.00,0.01,0.01,9.587232355870562,47.44,0.5044085272796986,9.206624487480062e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x16_3_1200_51_1340,1.7,0.43,0.36,2.211,21.32,203.57,28.00,47.88,19.51,26176.46,934.87,1.67,10.65,101.70,7.15,598.99,4.88,1678.95,234.83,3.26,6.05,57.78,2.36,598.99,1.55,179.23,75.79,5.52,1595.00,72.00,0.01,0.01,12.331232355870561,47.88,0.39580260951214213,9.199139987377925e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x16_4_1200_51_1420,1.7,0.43,0.36,2.897,20.55,196.20,28.00,48.08,19.52,26192.57,935.45,1.61,10.26,98.01,7.15,647.49,4.88,1678.95,234.97,3.14,5.84,55.76,2.36,647.49,1.55,178.88,75.79,5.34,1595.00,72.00,0.01,0.01,15.075232355870561,48.08,0.3251108300750301,9.19343631407344e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x16_5_1200_51_1480,1.7,0.43,0.36,3.581,20.00,191.00,28.00,48.13,19.53,26203.94,935.85,1.57,9.99,95.41,7.14,683.82,4.88,1678.95,235.07,3.06,5.69,54.33,2.36,683.75,1.55,178.63,75.79,5.21,1595.00,72.00,0.01,0.01,17.811232355870562,48.13,0.2754564112534959,9.189506865416467e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x16_6_1200_51_1530,1.7,0.43,0.36,4.265,19.55,186.73,28.00,48.11,19.54,26213.26,936.19,1.53,9.77,93.26,7.14,715.12,4.88,1678.95,235.16,2.99,5.57,53.16,2.35,715.05,1.55,178.42,75.79,5.10,1595.00,72.00,0.01,0.01,20.547232355870563,48.11,0.23867834479252328,9.186169474145206e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x17_2_1000_46_930,1.7,0.43,0.36,1.532,21.03,200.85,28.00,43.27,19.51,26182.41,935.09,1.65,10.51,100.34,7.15,385.96,4.88,1678.95,234.88,3.21,5.94,56.74,2.36,385.89,1.55,179.05,75.79,5.43,1595.00,72.00,0.01,0.01,9.615232355870562,43.27,0.4587310152750026,9.196975692179363e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x17_3_1000_46_1000,1.7,0.43,0.36,2.218,20.03,191.24,28.00,43.72,19.53,26203.40,935.84,1.57,10.00,95.54,7.14,430.36,4.88,1678.95,235.07,3.06,5.66,54.06,2.36,430.36,1.55,178.58,75.79,5.18,1595.00,72.00,0.01,0.01,12.359232355870562,43.72,0.3605949570346648,9.189605060694136e-05
Eagle 043 Ah Ag,KDE5215XF-435,76x17_4_1000_46_1060,1.7,0.43,0.36,2.905,19.29,184.22,28.00,43.85,19.54,26218.74,936.38,1.51,9.64,92.02,7.14,464.94,4.88,1678.95,235.20,2.95,5.46,52.09,2.35,464.88,1.55,178.24,75.79,5.00,1595.00,72.00,0.01,0.01,15.107232355870561,43.85,0.29588004863800144,9.184305516990966e-05
